Time,Load in lbs,Left right Center of pressure in cm
59.50698801,199.2894443,0.053853323
59.50798579,199.2807401,0.053840394
59.50898592,199.2723016,0.053826232
59.50998527,199.26417,0.053810746
59.5109848,199.2563884,0.053793933
59.51198537,199.2491834,0.053776109
59.51298522,199.2425499,0.053757441
59.51398352,199.2365199,0.053738154
59.51498292,199.231366,0.053718173
59.51598332,199.2270738,0.053697893
59.5169824,199.2237543,0.053677156
59.51798592,199.2208642,0.053655679
59.51898531,199.2186938,0.05363327
59.51998496,199.2170387,0.053609922
59.52098585,199.2157755,0.053585389
59.52200104,199.2150402,0.053560264
59.52298305,199.2148372,0.053534643
59.52398311,199.2152168,0.053508191
59.52498288,199.2163129,0.053481126
59.52597999,199.2179531,0.053453377
59.52699587,199.2202157,0.053424987
59.52797987,199.2229512,0.053397076
59.52899595,199.2255896,0.053370101
59.52999459,199.2282187,0.053343272
59.5309932,199.2313198,0.053315838
59.5319983,199.2349119,0.053286274
59.53299743,199.2391511,0.053255337
59.53399269,199.2441031,0.053224283
59.53499163,199.2501503,0.053192607
59.53598909,199.257371,0.053159951
59.53698839,199.2660707,0.053126557
59.53798746,199.2762173,0.053091774
59.53898733,199.287791,0.053055704
59.53998935,199.3007339,0.053017843
59.54098733,199.3148719,0.052979394
59.54198599,199.3299598,0.052940482
59.54298707,199.3459115,0.052900918
59.54398581,199.362518,0.052860934
59.54498509,199.3797857,0.052820086
59.54598656,199.3978447,0.052778059
59.54698543,199.4166599,0.052735011
59.5479848,199.4364953,0.052691195
59.54898482,199.4575406,0.05264688
59.54998481,199.4800249,0.052602144
59.55098636,199.5040401,0.052557175
59.55198631,199.5297253,0.052511474
59.55298586,199.5566401,0.052465458
59.55398393,199.5846346,0.0524193
59.55498417,199.6138447,0.052372726
59.55598389,199.6436964,0.052326286
59.55698265,199.6741251,0.052279843
59.55798317,199.704867,0.052233005
59.55898278,199.7360981,0.052185717
59.55998127,199.7676484,0.052138011
59.56098109,199.7992999,0.052090192
59.56197893,199.831301,0.052041889
59.56297469,199.8634191,0.051993943
59.56399435,199.8959231,0.051946328
59.56499541,199.9286612,0.051898812
59.56599378,199.961724,0.051851052
59.56699264,199.9949819,0.05180361
59.56799241,200.0282839,0.05175688
59.56899293,200.0612991,0.051709796
59.56999263,200.0939001,0.051662515
59.57099026,200.1259521,0.051614782
59.57198896,200.1573007,0.051566626
59.57298893,200.1881458,0.051518021
59.57398867,200.2186555,0.051468877
59.57498817,200.2488173,0.051418993
59.57598995,200.2785162,0.051368577
59.57698918,200.3078785,0.051317645
59.57798823,200.3368002,0.051266179
59.57898775,200.3649939,0.051214334
59.57998689,200.3924804,0.051161928
59.58098588,200.4191773,0.051108852
59.58198564,200.445095,0.051054727
59.5829851,200.47018,0.050999691
59.58398426,200.4944199,0.050943659
59.58498456,200.5178272,0.050886527
59.58598193,200.5405265,0.050828017
59.58698109,200.562498,0.050768808
59.58798239,200.5839134,0.050708916
59.58898269,200.6048484,0.050647901
59.58998261,200.6252301,0.050586197
59.5909817,200.6450863,0.050523507
59.59198044,200.6643579,0.050459988
59.59298096,200.6831187,0.050395261
59.59398136,200.7008965,0.050329195
59.59498041,200.7180527,0.050261682
59.59598104,200.7340477,0.050192856
59.59699625,200.7493826,0.050122224
59.59799489,200.7640795,0.050049616
59.59899432,200.7783527,0.0499753
59.59999341,200.7924904,0.049899588
59.60099225,200.8062055,0.049822141
59.601993,200.8196691,0.049743121
59.60299094,200.8327329,0.049662574
59.60399081,200.8454043,0.04958076
59.60499055,200.8576176,0.049497572
59.6059935,200.8694682,0.049411975
59.60699108,200.8807246,0.049324502
59.60799223,200.8916492,0.049235499
59.60899333,200.9021003,0.049143915
59.60999016,200.9124671,0.049049705
59.61099007,200.9227442,0.048953146
59.61199017,200.9330856,0.048854413
59.61298917,200.9437146,0.048753952
59.61398873,200.9546046,0.048650947
59.61498693,200.965612,0.048545566
59.61600065,200.9767239,0.048437766
59.61698283,200.9879202,0.04832746
59.61798198,200.9991233,0.04821479
59.61898135,201.0105121,0.048099954
59.61998063,201.0218373,0.047982455
59.62098112,201.0331772,0.047862353
59.62198023,201.0446734,0.047739219
59.62297942,201.0563996,0.047613954
59.62397507,201.0686436,0.047486195
59.62497528,201.0813027,0.047355965
59.62598105,201.0945255,0.047223311
59.62697932,201.1082318,0.047088545
59.62798226,201.1221753,0.046951925
59.62899901,201.1362713,0.046813231
59.62999888,201.1504245,0.046672716
59.63099737,201.1645849,0.046530931
59.63199609,201.1787636,0.046387437
59.63298132,201.1927485,0.046241792
59.63399458,201.2065874,0.046094604
59.63499534,201.2201061,0.045945774
59.63599421,201.2338006,0.045795513
59.63699331,201.247518,0.045643611
59.63799141,201.2614433,0.045490275
59.63899097,201.2756246,0.045335497
59.63999272,201.2900453,0.045179732
59.64099078,201.3046737,0.045022839
59.64198944,201.3195037,0.044864909
59.64298849,201.3345502,0.044706224
59.64398798,201.3495914,0.044546781
59.64498818,201.3643711,0.044386871
59.64598744,201.3790599,0.044226068
59.64698629,201.3938027,0.044064999
59.64798575,201.4088185,0.043903693
59.64898693,201.4241786,0.04374199
59.64998532,201.4396195,0.043580381
59.65098423,201.4555293,0.0434188
59.65198402,201.471727,0.043257516
59.65298418,201.4881527,0.043096472
59.65398274,201.5047265,0.042936122
59.65498195,201.5213909,0.042776431
59.65598419,201.5379328,0.042617649
59.65698534,201.5541144,0.042459472
59.65798461,201.5697329,0.04230261
59.65898448,201.5847275,0.042146681
59.65998399,201.5991575,0.041991548
59.66099924,201.6129238,0.041836746
59.66198303,201.6261059,0.041682675
59.6629837,201.6386489,0.041529574
59.66397918,201.6507117,0.041377745
59.66499687,201.6622425,0.041227047
59.66600199,201.6732156,0.041077067
59.66699581,201.6834505,0.040928043
59.66799481,201.6930952,0.040779588
59.66899467,201.7018702,0.040631873
59.66999367,201.7094329,0.040484878
59.67099256,201.7160516,0.040338498
59.67199179,201.7219636,0.040192043
59.67299115,201.7269936,0.040045776
59.67399124,201.7312893,0.039899895
59.67498971,201.7350054,0.039754394
59.67601585,201.7381847,0.039609176
59.67699042,201.7408714,0.039464009
59.67799099,201.7427429,0.039319539
59.67899056,201.7434768,0.039175791
59.67998832,201.7431489,0.039031972
59.68098874,201.7418006,0.038888027
59.6819913,201.7393132,0.038744221
59.68299485,201.7357448,0.038600402
59.68398814,201.7310128,0.038456604
59.68498819,201.7255569,0.038312833
59.68603662,201.7193545,0.038169338
59.68698397,201.71251,0.038025765
59.68798129,201.7051786,0.037882129
59.68897931,201.6973939,0.037738497
59.6899755,201.6893055,0.037594902
59.69097839,201.6807907,0.037451344
59.69197841,201.6719041,0.037307539
59.69297504,201.6627018,0.037163597
59.69397827,201.6529356,0.037019841
59.69497406,201.642467,0.036876469
59.69597385,201.6313301,0.036733016
59.69698067,201.6196398,0.03658959
59.69798045,201.6075215,0.036446491
59.69897925,201.595006,0.03630342
59.69997461,201.5822646,0.036160561
59.70097496,201.5693244,0.036018194
59.70197262,201.5560403,0.035876344
59.7029935,201.5425262,0.035734479
59.70399188,201.5285339,0.035592596
59.70499291,201.5142072,0.035450876
59.70599277,201.4995887,0.035309385
59.70699271,201.4846912,0.035168402
59.70799216,201.4693837,0.035027954
59.7089923,201.4537847,0.034888035
59.70999059,201.437879,0.03474854
59.7109885,201.4216611,0.03460976
59.7119883,201.4050949,0.034470559
59.71298723,201.3883227,0.034332163
59.71398601,201.3713929,0.034194631
59.71498565,201.3543837,0.034058159
59.71598521,201.3370901,0.033922161
59.71698505,201.3195758,0.033787177
59.71798461,201.3020094,0.033653106
59.71898366,201.2841617,0.033519697
59.71998581,201.2659794,0.033386694
59.72098525,201.2475827,0.033254481
59.72198773,201.2290291,0.033122997
59.72298176,201.2103728,0.032992445
59.72398146,201.1916922,0.032862775
59.72498232,201.1728809,0.03273392
59.72598377,201.1540647,0.032605976
59.72697886,201.1353647,0.032478912
59.72798247,201.1166448,0.032352644
59.72898228,201.0978692,0.032227523
59.72998132,201.079129,0.03210334
59.73097916,201.0605497,0.031980351
59.7319794,201.042298,0.031857637
59.73297974,201.0242027,0.031735501
59.733979,201.0061992,0.031613637
59.73497509,200.9886242,0.031492417
59.73597405,200.97139,0.031371465
59.73699316,200.9544956,0.031251371
59.73799222,200.9380038,0.03113168
59.73899254,200.9220617,0.031012441
59.73999333,200.906492,0.03089345
59.74099289,200.8911814,0.030774561
59.74199119,200.8762478,0.030655887
59.74299123,200.8617341,0.03053708
59.74398872,200.8472535,0.030418455
59.74498876,200.8329967,0.030299648
59.74598895,200.8192529,0.030180614
59.74698795,200.8060079,0.030061353
59.74798648,200.7934197,0.02994203
59.74898672,200.7816945,0.029822681
59.74998585,200.7708427,0.029703202
59.75098442,200.760874,0.029584115
59.75198324,200.7518626,0.029465276
59.75298389,200.7436165,0.029346678
59.75398491,200.7363005,0.029228135
59.75498296,200.7299606,0.029109626
59.75598257,200.7245648,0.028991508
59.75698521,200.7201253,0.028873268
59.75799077,200.7166674,0.028755062
59.7589822,200.7145847,0.028636777
59.75998442,200.7137558,0.028519047
59.76097933,200.7140639,0.028401863
59.76198055,200.71531,0.028285657
59.76298307,200.7174706,0.028170639
59.76398281,200.7207106,0.028056469
59.76498248,200.7249597,0.027943512
59.76598187,200.7304056,0.027831155
59.766973,200.7370232,0.027719693
59.7679751,200.7447239,0.027609291
59.76897371,200.7537225,0.027499988
59.76997264,200.7638113,0.027392219
59.77099188,200.7749183,0.027285522
59.77199113,200.7873148,0.027179854
59.7729911,200.8008114,0.027075877
59.77399003,200.8152678,0.026973091
59.77498932,200.8309068,0.026871529
59.77598807,200.8471826,0.026771325
59.77699428,200.8640663,0.026672424
59.77799245,200.8814686,0.026574729
59.77899066,200.8991098,0.026478226
59.77998919,200.9168692,0.026382587
59.78098906,200.9348907,0.026288436
59.78198816,200.9531349,0.026195367
59.78298695,200.9716471,0.02610319
59.7839865,200.9906637,0.026012179
59.78498579,201.0100333,0.025922069
59.7859856,201.0296429,0.02583338
59.78698352,201.0491593,0.025745792
59.7879833,201.0686033,0.025659748
59.78898309,201.0879827,0.025575234
59.78998202,201.1070871,0.025491778
59.7909854,201.1259516,0.025409304
59.79198144,201.1446106,0.025327846
59.79298234,201.1628728,0.025247369
59.79398136,201.1807607,0.025167876
59.79498345,201.1980836,0.025089505
59.79598303,201.2148503,0.025012768
59.79698056,201.2310202,0.024937767
59.79798088,201.2465895,0.024863984
59.79899651,201.2616461,0.024791261
59.7999794,201.2760877,0.024719412
59.8009738,201.2898112,0.024648938
59.80197477,201.302812,0.024579831
59.80297233,201.3149093,0.02451195
59.8039721,201.3259813,0.024445423
59.80497233,201.3361257,0.024379494
59.80597105,201.3454422,0.024314373
59.80697034,201.3542105,0.024249966
59.80799001,201.362308,0.024186414
59.80898989,201.3697986,0.02412401
59.80999325,201.3767558,0.024062485
59.81099145,201.3830655,0.024001999
59.81198826,201.3886019,0.023942921
59.81298972,201.3932733,0.023885216
59.81398606,201.39721,0.023828499
59.81498801,201.4002039,0.023772937
59.81598563,201.4023964,0.023718508
59.81698699,201.403873,0.023664716
59.81798361,201.4048515,0.023611837
59.81898573,201.4054243,0.02355987
59.81998417,201.4057408,0.023508516
59.82098283,201.4058211,0.023457917
59.82198197,201.4057117,0.02340798
59.82298204,201.4053629,0.023358383
59.82398222,201.4048731,0.023309509
59.82498166,201.4041789,0.023261602
59.82598132,201.403337,0.023214584
59.82698265,201.4020954,0.023168627
59.82798318,201.4003767,0.023123536
59.82898255,201.3980989,0.023079332
59.82998242,201.3952774,0.023035853
59.8309829,201.3922243,0.022992568
59.83200256,201.3891104,0.022949707
59.8329995,201.3857245,0.022907323
59.8339806,201.3824095,0.022865764
59.83498006,201.3789881,0.022824791
59.83597355,201.3753927,0.022784528
59.8369942,201.3714941,0.022745324
59.83797331,201.3671452,0.022706922
59.83897153,201.3624543,0.022669022
59.83997055,201.3574645,0.022631984
59.84099203,201.3521819,0.022595326
59.84198938,201.3463846,0.022559103
59.84297037,201.3404124,0.02252332
59.84398788,201.3342908,0.022487862
59.84498986,201.3279351,0.022452945
59.84598765,201.3215815,0.022418405
59.84698847,201.3152586,0.02238436
59.84798748,201.3089191,0.022351127
59.84898792,201.3027376,0.022318913
59.84998858,201.2964642,0.022287501
59.85098848,201.2900064,0.022256513
59.85198621,201.28328,0.022226013
59.85298516,201.2762203,0.022195778
59.85398693,201.2686716,0.022165937
59.85498534,201.2608202,0.022136786
59.85598426,201.252707,0.022107875
59.8569844,201.2445386,0.022079609
59.85798429,201.2364434,0.022051956
59.85898537,201.228469,0.022025044
59.85998383,201.2207495,0.021999283
59.86098344,201.2132878,0.021974104
59.86198302,201.2058365,0.021950005
59.86298252,201.1983543,0.021926754
59.86398239,201.1908454,0.021904506
59.86500115,201.1831689,0.021882971
59.86599945,201.1753989,0.021861757
59.86698194,201.1675947,0.021841374
59.86797528,201.1596086,0.021821263
59.86897517,201.1516653,0.021801181
59.86997334,201.1437302,0.021782041
59.8709923,201.1359183,0.02176338
59.87199265,201.128206,0.021744743
59.87297269,201.1206568,0.021726338
59.87397204,201.1132884,0.021708448
59.87497039,201.1060104,0.021690826
59.87598993,201.0987148,0.021673471
59.87699418,201.0914365,0.021656348
59.87799332,201.0840125,0.021639328
59.87899127,201.0763659,0.021622547
59.87999094,201.0686132,0.021605489
59.88098971,201.060921,0.021588362
59.88199081,201.0532786,0.021571217
59.88298789,201.0457352,0.02155415
59.88398998,201.0384002,0.021537251
59.88498811,201.0313552,0.021520486
59.88598737,201.0245469,0.021504036
59.88698722,201.017823,0.021487798
59.8879861,201.0113135,0.021471903
59.88898719,201.0049315,0.021455985
59.88998457,200.9985855,0.021439824
59.89098605,200.9922934,0.021423508
59.89198371,200.9862446,0.021406896
59.8929841,200.9803569,0.02138999
59.89398314,200.9744537,0.021372663
59.89498306,200.9684788,0.02135523
59.89598248,200.962662,0.021337422
59.89698228,200.9570352,0.021319178
59.89798315,200.9514168,0.021300742
59.89897926,200.9458753,0.021281727
59.89998324,200.9404979,0.021262422
59.90098193,200.9350946,0.021242676
59.90198098,200.9299162,0.021222144
59.90297961,200.9248777,0.021200694
59.90397902,200.9197769,0.021178466
59.90497943,200.9148,0.021155225
59.90597509,200.9100086,0.021130695
59.9069945,200.9052327,0.021104923
59.90799539,200.9007762,0.021077865
59.90899588,200.8966448,0.021048979
59.90999233,200.8929363,0.021018436
59.91099282,200.8893228,0.020986617
59.91199146,200.8858591,0.020953846
59.9129913,200.8823183,0.020919459
59.91399001,200.8787297,0.020883656
59.91498819,200.8750955,0.020846501
59.91598694,200.8714218,0.020808142
59.91699628,200.8677253,0.020768367
59.91798474,200.8639262,0.020727039
59.91898385,200.8601593,0.02068454
59.91998278,200.8564748,0.020641331
59.92098423,200.853229,0.02059699
59.92198499,200.850217,0.020551647
59.92298292,200.8475953,0.020505269
59.92398394,200.8454957,0.020457852
59.92498244,200.8437599,0.020409724
59.92598224,200.8424763,0.020361311
59.92698683,200.8415065,0.020312407
59.92798255,200.8406261,0.020262892
59.92898261,200.8399944,0.020212605
59.92998197,200.8393357,0.020161807
59.93098122,200.8385948,0.020110189
59.93198035,200.8379335,0.020058159
59.93298027,200.837435,0.020005435
59.93398078,200.8369797,0.019952703
59.93498183,200.836716,0.019899837
59.93598249,200.8365964,0.019847014
59.93698185,200.8365222,0.019794235
59.93797864,200.8363771,0.019741286
59.93897497,200.8364359,0.019688315
59.93997477,200.8365973,0.01963509
59.94100161,200.8368624,0.019581896
59.94197528,200.8373889,0.019529029
59.94297282,200.8379504,0.019476014
59.94397223,200.8385102,0.0194233
59.9449719,200.8390979,0.01937111
59.94599262,200.8398569,0.01931955
59.94699176,200.8407591,0.019268542
59.94799102,200.8420027,0.019218338
59.94899025,200.8432503,0.019169008
59.94999128,200.84459,0.019120241
59.95099076,200.8460625,0.019072151
59.95198892,200.8476575,0.019024416
59.95298979,200.8494134,0.018977488
59.95398837,200.851338,0.018931525
59.95498678,200.8532747,0.018886492
59.95598481,200.8552259,0.018841937
59.95698692,200.8574079,0.018797878
59.95798762,200.8597724,0.018754588
59.95898498,200.8623103,0.018712231
59.9599854,200.8650711,0.01867078
59.96098481,200.867672,0.018630135
59.96198364,200.8700033,0.018590519
59.96298268,200.8722555,0.018551775
59.96398166,200.8745727,0.018513844
59.964982,200.8769501,0.01847691
59.96598087,200.8791363,0.018440459
59.96698203,200.8813235,0.018404567
59.96797963,200.8837595,0.018369555
59.96898293,200.8863137,0.018335565
59.9699821,200.8888908,0.018302597
59.97097987,200.8918104,0.018270686
59.9719796,200.8949624,0.018239299
59.97297978,200.8982687,0.01820864
59.97398131,200.9018268,0.018178689
59.97497523,200.9057515,0.018149677
59.97597964,200.9097557,0.018121308
59.97699588,200.9136679,0.018093829
59.97799334,200.9175666,0.018067298
59.97899154,200.9214109,0.018042005
59.97999084,200.9251554,0.018017097
59.98099063,200.928844,0.017992937
59.98199034,200.9325585,0.017969684
59.98299264,200.9363493,0.017946994
59.98399125,200.9399288,0.017925253
59.98498716,200.9433261,0.017904184
59.98598823,200.9466294,0.017883659
59.98698606,200.9497096,0.017863567
59.98798727,200.9528805,0.017844099
59.98898618,200.9559698,0.017825007
59.98998576,200.9590617,0.01780668
59.99098444,200.9622705,0.017788436
59.99198457,200.9656445,0.017770463
59.99298295,200.9688608,0.01775327
59.9939868,200.9718117,0.017736808
59.99498418,200.9744956,0.017720908
59.99598365,200.9769141,0.017705479
59.99698317,200.979304,0.017691
59.99798114,200.9815675,0.017677166
59.99897995,200.9836532,0.017664117
59.99998065,200.9857996,0.017651999
60.00098339,200.9880654,0.017640573
60.0019814,200.9904668,0.017629814
60.00297952,200.9929939,0.017619951
60.00397881,200.9956659,0.017610992
60.00497924,200.9984825,0.017603026
60.00597935,201.00165,0.017596152
60.00697903,201.0049155,0.017590154
60.00797516,201.0083,0.017584938
60.00897937,201.0118866,0.01758094
60.00997536,201.0154536,0.017577863
60.01097475,201.0187925,0.017575653
60.01197353,201.0218625,0.017574351
60.01299407,201.0246297,0.017573955
60.01399364,201.0272642,0.01757458
60.0149926,201.0297596,0.017575716
60.01597132,201.0320238,0.017577861
60.01699079,201.0341716,0.017580584
60.0179922,201.0362763,0.017584248
60.01899224,201.0382377,0.017589075
60.01999012,201.0398359,0.017594961
60.02099044,201.0411586,0.017601761
60.02198897,201.0423068,0.017609067
60.02298882,201.0433298,0.017617012
60.02398889,201.0442433,0.017625641
60.02498804,201.0450705,0.017634515
60.02598667,201.0457639,0.017643817
60.0269867,201.0461861,0.017653192
60.0279841,201.0463561,0.017662624
60.02898383,201.0460531,0.017672394
60.0299838,201.0454118,0.017682508
60.03098261,201.0444249,0.017693131
60.0319819,201.0431132,0.017704334
60.03298342,201.0413322,0.017715704
60.03398285,201.0390284,0.017727329
60.03498369,201.0363294,0.017739155
60.03598253,201.0333374,0.017750918
60.03698151,201.0298566,0.017763124
60.03798337,201.0262524,0.017775006
60.03898243,201.0226715,0.017786507
60.03998325,201.0191297,0.017797915
60.04098292,201.0159217,0.017809633
60.04197508,201.0127009,0.017821335
60.0429822,201.0097857,0.017833102
60.0439808,201.0068341,0.017844967
60.04498133,201.0037641,0.017856725
60.04599621,201.0003989,0.017868506
60.0469945,200.9967223,0.017880333
60.04799198,200.9927869,0.017892119
60.04899123,200.9887733,0.017903674
60.04999101,200.9844037,0.017914963
60.05098953,200.9800358,0.01792593
60.05199069,200.9755524,0.017936877
60.05299281,200.971032,0.0179481
60.05399169,200.96674,0.01795935
60.05498803,200.9626527,0.017971127
60.05598828,200.9587125,0.017983206
60.05698709,200.9547566,0.017995478
60.05799231,200.9508254,0.018008025
60.0589897,200.9468766,0.018020727
60.05998613,200.9426862,0.01803368
60.06098565,200.9382355,0.018047042
60.06198503,200.9336331,0.018060722
60.06298462,200.9287318,0.018074682
60.06398427,200.9239028,0.018088836
60.06498336,200.9189318,0.01810321
60.0659829,200.9138692,0.018117914
60.06698179,200.908937,0.018133276
60.06798196,200.9039412,0.018149652
60.06898177,200.8988631,0.018166805
60.06998044,200.8934368,0.018184586
60.07098017,200.8879049,0.018202881
60.07197974,200.8822302,0.01822184
60.07298248,200.8766241,0.018241571
60.07398128,200.8708994,0.018261936
60.07498038,200.865242,0.018282609
60.07597898,200.8595342,0.018303578
60.07697948,200.8538562,0.018325262
60.07797448,200.8482396,0.018347584
60.07898028,200.8424362,0.018370526
60.07998142,200.8367425,0.018394222
60.08097427,200.8311222,0.01841881
60.08197324,200.8254428,0.018444414
60.08299467,200.8197805,0.018471109
60.08399448,200.8144166,0.018498535
60.08499301,200.809195,0.018526692
60.08599259,200.8040064,0.018555717
60.08699401,200.7987925,0.018585649
60.0879902,200.793637,0.018616304
60.08898977,200.7886963,0.018647645
60.08998954,200.784146,0.018679626
60.09098845,200.7798481,0.018712397
60.09198976,200.7759221,0.018746306
60.09298712,200.7723069,0.018781133
60.09398632,200.7685174,0.018817125
60.0949845,200.764489,0.018854013
60.09598443,200.7603871,0.018891755
60.09698416,200.75608,0.018930632
60.09798551,200.751659,0.0189704
60.09898441,200.7469806,0.019010753
60.09998517,200.7422909,0.01905181
60.10098366,200.7376937,0.019093333
60.10198446,200.7330975,0.01913558
60.10298354,200.7285503,0.019178674
60.10398201,200.7238535,0.019222513
60.10498122,200.7190239,0.019266622
60.1059813,200.7141414,0.019311486
60.10698052,200.7092444,0.019357092
60.10797943,200.7043029,0.019403525
60.10898104,200.6992488,0.019450766
60.10998166,200.6938963,0.019498428
60.11098068,200.6881602,0.019546758
60.1119795,200.6822956,0.019595294
60.11297891,200.6762001,0.019644116
60.1139799,200.6700948,0.019693088
60.11498029,200.664061,0.019742096
60.11597427,200.658247,0.019791144
60.1169738,200.6525086,0.019840787
60.11799526,200.6471557,0.019890741
60.11899438,200.6419242,0.019941203
60.11999291,200.6366725,0.01999224
60.12099392,200.6316106,0.020043625
60.12199152,200.626552,0.020095522
60.12299173,200.6214252,0.020147488
60.12399147,200.616416,0.020199294
60.12498939,200.6115872,0.020251513
60.1259898,200.6066744,0.0203037
60.12698812,200.6019807,0.020356149
60.12798611,200.5974681,0.020409143
60.12898628,200.5930679,0.020462804
60.12998557,200.5889206,0.020516998
60.13098457,200.5849448,0.020571996
60.1319833,200.5811957,0.020627535
60.13298434,200.5776565,0.020683925
60.13398764,200.5741983,0.020741034
60.13498419,200.5709158,0.020798632
60.13598201,200.5678315,0.020856649
60.13698211,200.5648922,0.020915387
60.13798176,200.5621822,0.020974171
60.1389822,200.5598828,0.021033475
60.13998075,200.5579406,0.021093185
60.14098084,200.556493,0.021153799
60.14198242,200.5554099,0.02121515
60.14298135,200.5546934,0.021276937
60.14397977,200.5539602,0.021340232
60.14497874,200.5532561,0.021404386
60.1459754,200.552482,0.021469387
60.14697892,200.551555,0.021534892
60.14797977,200.5506152,0.02160102
60.14899602,200.5494507,0.021667588
60.14999693,200.5481831,0.021734311
60.15099419,200.5470462,0.021801691
60.15197894,200.5463049,0.021869686
60.15297472,200.5459054,0.021938562
60.1539928,200.5458136,0.022008219
60.15499296,200.5461446,0.022078617
60.15599132,200.5467691,0.022149691
60.15699197,200.5479624,0.022221113
60.15799018,200.5494253,0.022293059
60.15898817,200.5511373,0.022364846
60.15998661,200.5530886,0.022436463
60.16098987,200.5551024,0.022507975
60.16198768,200.5573356,0.022579521
60.1629854,200.5596488,0.022650596
60.16398477,200.5621708,0.022721271
60.16498496,200.5649744,0.02279184
60.16598649,200.5680837,0.022862369
60.16698337,200.5714863,0.022932385
60.1679846,200.5751503,0.023002104
60.16898449,200.5791454,0.023072026
60.16998447,200.5832263,0.023141749
60.17098384,200.587669,0.023211172
60.17198324,200.5925044,0.023280279
60.17298221,200.5977293,0.023349135
60.17398192,200.6034535,0.023417628
60.17498255,200.6096182,0.023485386
60.17598196,200.6164254,0.023552719
60.17698192,200.6236973,0.023619847
60.17798125,200.6314144,0.023686679
60.17898214,200.6396605,0.023753275
60.17998229,200.6483635,0.023820123
60.18098091,200.6576398,0.023886722
60.18197392,200.6674603,0.023953043
60.18297961,200.6776453,0.02401871
60.1839791,200.68835,0.024084231
60.18497921,200.6992986,0.024149471
60.18599476,200.7108836,0.024213845
60.1869944,200.7227889,0.024277567
60.18799307,200.7351635,0.024340292
60.18899239,200.7481589,0.024401943
60.18999124,200.761623,0.024462905
60.19099041,200.7754444,0.024523145
60.19199096,200.7896968,0.024582533
60.1929885,200.8041372,0.024640729
60.19398667,200.8187397,0.024697429
60.19498642,200.8331999,0.024753285
60.19598479,200.8474909,0.024807429
60.19699809,200.8617897,0.024860052
60.19799225,200.8760012,0.024910969
60.19898539,200.890199,0.02496048
60.19998573,200.9044082,0.02500844
60.20098487,200.9185767,0.025054499
60.20198381,200.9326557,0.025099024
60.20298228,200.9465845,0.025141919
60.20398157,200.9602591,0.025183346
60.20498219,200.9737118,0.025222735
60.20598164,200.9868585,0.025260447
60.20698128,200.9996207,0.025296618
60.20800785,201.0120368,0.025331129
60.20900485,201.0242265,0.025363502
60.209987,201.0360607,0.025394009
60.21098364,201.0475672,0.025422179
60.21198231,201.0586476,0.025448511
60.21298181,201.0693478,0.025472248
60.21397503,201.0795776,0.025493914
60.21498153,201.0892869,0.025513471
60.21598143,201.098534,0.025530868
60.21698056,201.1072237,0.025545888
60.21798586,201.1150996,0.025558595
60.21897239,201.122082,0.025569099
60.21997173,201.1280628,0.025577718
60.22099139,201.1332532,0.025583657
60.2219918,201.1377733,0.025586929
60.22297109,201.1415365,0.025587865
60.22396888,201.1447531,0.025586577
60.22498864,201.1476537,0.02558271
60.22598766,201.1503905,0.025576597
60.22698701,201.1528455,0.025568121
60.22801425,201.154949,0.025558289
60.22898834,201.1566114,0.025546481
60.22998896,201.1579937,0.025532861
60.23098769,201.1587018,0.025517864
60.23198752,201.1587429,0.025501024
60.23298644,201.158171,0.025482288
60.23398674,201.1568994,0.025461427
60.23498628,201.1547844,0.025438137
60.2359846,201.1517453,0.025412682
60.23698476,201.1479505,0.025385405
60.23799085,201.14368,0.025356605
60.23898247,201.1387474,0.025325909
60.2399819,201.1332894,0.025293365
60.24098184,201.1276286,0.02525976
60.24198477,201.1216779,0.02522428
60.2429809,201.1156939,0.025187187
60.24398002,201.1097567,0.025148869
60.24497986,201.1040861,0.025108861
60.24597991,201.0987853,0.025067365
60.2469797,201.0938437,0.025024492
60.24797914,201.0897067,0.024980117
60.2489807,201.0863097,0.024934226
60.24998031,201.0835566,0.024887066
60.25098033,201.0816147,0.024838658
60.25198177,201.0803334,0.02478924
60.25299586,201.0797009,0.02473889
60.25398144,201.0792934,0.024687781
60.25499439,201.0792719,0.024636171
60.25599399,201.0795012,0.024583569
60.25699357,201.0798933,0.024530393
60.25799249,201.0802941,0.024476579
60.25899013,201.0808012,0.02442238
60.25998996,201.0813952,0.024368096
60.26099001,201.0820513,0.024314227
60.26198984,201.0828909,0.024261041
60.2629871,201.0839233,0.024208574
60.26398816,201.0853355,0.02415656
60.26498783,201.0873181,0.024105348
60.26598782,201.0897921,0.02405464
60.26698641,201.0927125,0.024005291
60.26798504,201.0963014,0.023956966
60.26898706,201.1002791,0.023909892
60.26998716,201.1047799,0.023864118
60.27098504,201.1096994,0.023819885
60.27198416,201.1151294,0.023776481
60.27298403,201.1211014,0.023734424
60.273984,201.1275582,0.023693772
60.27498324,201.1348567,0.023654814
60.27598332,201.1429517,0.023617358
60.27698201,201.1515057,0.023581924
60.27798189,201.1605032,0.023548595
60.27898112,201.169985,0.02351821
60.27998033,201.1801532,0.023489745
60.28098087,201.1911539,0.023463195
60.28198048,201.2030439,0.023438564
60.28297902,201.2159759,0.023416935
60.28397256,201.230056,0.023397617
60.28500108,201.245765,0.023381001
60.28598024,201.2633677,0.023368025
60.28697529,201.2827443,0.023358179
